datetime,value,percentage,ano,mes,hora,min
2016-04-10 00:00:00+00:00,28298.927579365078,0.3337077352619074,2016.0,4.0,11.5,25.0
2016-04-17 00:00:00+00:00,27993.474206349205,0.3337445533744705,2016.0,4.0,11.5,25.0
2016-04-24 00:00:00+00:00,27436.007936507936,0.3333990907188357,2016.0,4.0,11.5,25.0
2016-05-01 00:00:00+00:00,26718.946428571428,0.3335496230972226,2016.0,4.142857142857143,11.5,25.0
2016-05-08 00:00:00+00:00,26413.2251984127,0.3335864400304237,2016.0,5.0,11.5,25.0
2016-05-15 00:00:00+00:00,26823.868055555555,0.3334762860911681,2016.0,5.0,11.5,25.0
2016-05-22 00:00:00+00:00,26298.19146825397,0.33367017097745744,2016.0,5.0,11.5,25.0
2016-05-29 00:00:00+00:00,26673.007936507936,0.3336418376976146,2016.0,5.0,11.5,25.0
2016-06-05 00:00:00+00:00,26791.025793650795,0.3334350752766336,2016.0,5.714285714285714,11.5,25.0
2016-06-12 00:00:00+00:00,28174.665674603173,0.3333535012202516,2016.0,6.0,11.5,25.0
2016-06-19 00:00:00+00:00,27740.252976190477,0.3333864984332194,2016.0,6.0,11.5,25.0
2016-06-26 00:00:00+00:00,28000.196428571428,0.33339565329845444,2016.0,6.0,11.5,25.0
2016-07-03 00:00:00+00:00,29389.15873015873,0.33363718638291134,2016.0,6.428571428571429,11.5,25.0
2016-07-10 00:00:00+00:00,30206.535714285714,0.6644858242879663,2016.0,7.0,11.5,25.0
2016-07-17 00:00:00+00:00,29698.384920634922,0.333303123557483,2016.0,7.0,11.5,25.0
2016-07-24 00:00:00+00:00,30209.261904761905,0.33357292819598794,2016.0,7.0,11.5,25.0
2016-07-31 00:00:00+00:00,30437.972222222223,0.33344305532618673,2016.0,7.0,11.5,25.0
2016-08-07 00:00:00+00:00,29534.845238095237,0.33333197898086814,2016.0,8.0,11.5,25.0
2016-08-14 00:00:00+00:00,27793.428571428572,0.3334324417594766,2016.0,8.0,11.5,25.0
2016-08-21 00:00:00+00:00,27704.926587301587,0.33354642960142805,2016.0,8.0,11.5,25.0
2016-08-28 00:00:00+00:00,29387.48214285714,0.3335034002983912,2016.0,8.0,11.5,25.0
2016-09-04 00:00:00+00:00,30495.243055555555,0.33362811222584016,2016.0,8.571428571428571,11.5,25.0
2016-09-11 00:00:00+00:00,31127.00496031746,0.33325467015570825,2016.0,9.0,11.5,25.0
2016-09-18 00:00:00+00:00,27964.310515873014,0.3334519291450652,2016.0,9.0,11.5,25.0
2016-09-25 00:00:00+00:00,27421.727182539682,0.33334936033490625,2016.0,9.0,11.5,25.0
2016-10-02 00:00:00+00:00,27507.818452380954,0.33356724717439384,2016.0,9.285714285714286,11.5,25.0
2016-10-09 00:00:00+00:00,27386.424603174604,0.3334443369937829,2016.0,10.0,11.5,25.0
2016-10-16 00:00:00+00:00,26010.01488095238,0.3332510984520402,2016.0,10.0,11.5,25.0
2016-10-23 00:00:00+00:00,27221.33134920635,0.3335150824455322,2016.0,10.0,11.5,25.0
2016-10-30 00:00:00+00:00,27091.276785714286,0.33371279222664246,2016.0,10.0,11.5,25.0
2016-11-06 00:00:00+00:00,26055.796626984127,0.33371967349135695,2016.0,10.857142857142858,11.5,25.0
2016-11-13 00:00:00+00:00,28465.31150793651,0.6558113066766329,2016.0,11.0,11.5,25.0
2016-11-20 00:00:00+00:00,28920.114087301587,0.3337266491912864,2016.0,11.0,11.5,25.0
2016-11-27 00:00:00+00:00,29753.233134920636,0.3335027025089071,2016.0,11.0,11.5,25.0
2016-12-04 00:00:00+00:00,29902.199404761905,0.3334989664715608,2016.0,11.571428571428571,11.5,25.0
2016-12-11 00:00:00+00:00,27430.395833333332,0.3337873899608249,2016.0,12.0,11.5,25.0
2016-12-18 00:00:00+00:00,30463.140873015873,0.3335919006931171,2016.0,12.0,11.5,25.0
2016-12-25 00:00:00+00:00,29215.953373015873,0.33332717289973857,2016.0,12.0,11.5,25.0
2017-01-01 00:00:00+00:00,26882.199404761905,0.3334837581233223,2016.142857142857,10.428571428571429,11.5,25.0
2017-01-08 00:00:00+00:00,28758.959325396827,0.3336899976431887,2017.0,1.0,11.5,25.0
2017-01-15 00:00:00+00:00,31379.640873015873,0.33367454630250004,2017.0,1.0,11.5,25.0
2017-01-22 00:00:00+00:00,32847.8253968254,0.3334623523729812,2017.0,1.0,11.5,25.0
2017-01-29 00:00:00+00:00,32040.109126984127,0.33356313120857933,2017.0,1.0,11.5,25.0
2017-02-05 00:00:00+00:00,30164.93650793651,0.33349968427995585,2017.0,1.7142857142857142,11.5,25.0
2017-02-12 00:00:00+00:00,30294.74603174603,0.33339852063357633,2017.0,2.0,11.5,25.0
2017-02-19 00:00:00+00:00,29579.065476190477,0.33347783882284737,2017.0,2.0,11.5,25.0
2017-02-26 00:00:00+00:00,29148.87400793651,0.3334280039773103,2017.0,2.0,11.5,25.0
2017-03-05 00:00:00+00:00,29011.02876984127,0.3337507748933262,2017.0,2.7142857142857144,11.5,25.0
2017-03-12 00:00:00+00:00,27707.737103174604,0.33356263191845387,2017.0,3.0,11.5,25.0
2017-03-19 00:00:00+00:00,27695.804563492064,0.3335849115885915,2017.0,3.0,11.5,25.0
2017-03-26 00:00:00+00:00,28524.24900793651,0.3335527375482965,2017.0,3.0,11.5,25.0
2017-04-02 00:00:00+00:00,27837.237103174604,0.3335511584648837,2017.0,3.2857142857142856,11.5,25.0
2017-04-09 00:00:00+00:00,27215.626984126986,0.333485520008998,2017.0,4.0,11.5,25.0
2017-04-16 00:00:00+00:00,24464.10515873016,0.33335918296403766,2017.0,4.0,11.5,25.0
2017-04-23 00:00:00+00:00,26253.45138888889,0.33374334425209246,2017.0,4.0,11.5,25.0
2017-04-30 00:00:00+00:00,27095.76785714286,0.3334429759848993,2017.0,4.0,11.5,25.0
2017-05-07 00:00:00+00:00,26036.425595238095,0.33364904336527873,2017.0,5.0,11.5,25.0
2017-05-14 00:00:00+00:00,26893.1875,0.33325093615406354,2017.0,5.0,11.5,25.0
2017-05-21 00:00:00+00:00,26921.321428571428,0.333285919892107,2017.0,5.0,11.5,25.0
