datetime,value,percentage,ano,mes,hora,min
2014-06-19 00:00:00+00:00,28084.465277777777,0.3327964076737051,2014.0,6.0,11.5,25.0
2014-06-20 00:00:00+00:00,28523.92361111111,0.3326351460112578,2014.0,6.0,11.5,25.0
2014-06-21 00:00:00+00:00,25810.159722222223,0.3330204843111198,2014.0,6.0,11.5,25.0
2014-06-22 00:00:00+00:00,23638.95138888889,0.3330540216756501,2014.0,6.0,11.5,25.0
2014-06-23 00:00:00+00:00,27694.61111111111,0.3335614884359177,2014.0,6.0,11.5,25.0
2014-06-24 00:00:00+00:00,26447.222222222223,0.33256797967533147,2014.0,6.0,11.5,25.0
2014-06-25 00:00:00+00:00,27928.930555555555,0.33312600924098645,2014.0,6.0,11.5,25.0
2014-06-26 00:00:00+00:00,28508.506944444445,0.3333722526616585,2014.0,6.0,11.5,25.0
2014-06-27 00:00:00+00:00,28784.597222222223,0.3334527506153793,2014.0,6.0,11.5,25.0
2014-06-28 00:00:00+00:00,26233.347222222223,0.33406863317141017,2014.0,6.0,11.5,25.0
2014-06-29 00:00:00+00:00,23481.493055555555,0.33428018569297235,2014.0,6.0,11.5,25.0
2014-06-30 00:00:00+00:00,27984.520833333332,0.3336157868363319,2014.0,6.0,11.5,25.0
2014-07-01 00:00:00+00:00,29089.944444444445,0.3335973700162953,2014.0,7.0,11.5,25.0
2014-07-02 00:00:00+00:00,28753.381944444445,0.3325231753077087,2014.0,7.0,11.5,25.0
2014-07-03 00:00:00+00:00,28327.92361111111,0.33307949138833304,2014.0,7.0,11.5,25.0
2014-07-04 00:00:00+00:00,28239.972222222223,0.3331910653283642,2014.0,7.0,11.5,25.0
2014-07-05 00:00:00+00:00,25909.375,0.33360797362631295,2014.0,7.0,11.5,25.0
2014-07-06 00:00:00+00:00,23822.284722222223,0.3339069788947104,2014.0,7.0,11.5,25.0
2014-07-07 00:00:00+00:00,27826.95138888889,0.33357932693025594,2014.0,7.0,11.5,25.0
2014-07-08 00:00:00+00:00,28714.23611111111,0.3341831372193247,2014.0,7.0,11.5,25.0
2014-07-09 00:00:00+00:00,29087.270833333332,0.3332922741550964,2014.0,7.0,11.5,25.0
2014-07-10 00:00:00+00:00,29073.409722222223,0.33351464590581276,2014.0,7.0,11.5,25.0
2014-07-11 00:00:00+00:00,28932.284722222223,0.3329891894802268,2014.0,7.0,11.5,25.0
2014-07-12 00:00:00+00:00,25657.45138888889,0.332870957318932,2014.0,7.0,11.5,25.0
2014-07-13 00:00:00+00:00,23584.854166666668,0.3330979958216229,2014.0,7.0,11.5,25.0
2014-07-14 00:00:00+00:00,29374.75,0.33326414337456545,2014.0,7.0,11.5,25.0
2014-07-15 00:00:00+00:00,30631.847222222223,0.33338232533267337,2014.0,7.0,11.5,25.0
2014-07-16 00:00:00+00:00,31214.618055555555,0.3329685654345,2014.0,7.0,11.5,25.0
2014-07-17 00:00:00+00:00,31636.527777777777,0.33343820182531125,2014.0,7.0,11.5,25.0
2014-07-18 00:00:00+00:00,31024.534722222223,0.3327524028538911,2014.0,7.0,11.5,25.0
2014-07-19 00:00:00+00:00,26692.180555555555,0.333017989596456,2014.0,7.0,11.5,25.0
2014-07-20 00:00:00+00:00,23947.180555555555,0.3331827512550808,2014.0,7.0,11.5,25.0
2014-07-21 00:00:00+00:00,29036.243055555555,0.333051036051533,2014.0,7.0,11.5,25.0
2014-07-22 00:00:00+00:00,29951.277777777777,0.33272978672484704,2014.0,7.0,11.5,25.0
2014-07-23 00:00:00+00:00,30590.125,0.3326197287415315,2014.0,7.0,11.5,25.0
2014-07-24 00:00:00+00:00,30625.083333333332,0.3327742695700876,2014.0,7.0,11.5,25.0
2014-07-25 00:00:00+00:00,29529.0625,0.3336225173436954,2014.0,7.0,11.5,25.0
2014-07-26 00:00:00+00:00,26951.534722222223,0.3334382159459748,2014.0,7.0,11.5,25.0
2014-07-27 00:00:00+00:00,24745.958333333332,0.33347814220323224,2014.0,7.0,11.5,25.0
2014-07-28 00:00:00+00:00,29586.069444444445,0.3329759916568694,2014.0,7.0,11.5,25.0
2014-07-29 00:00:00+00:00,29150.82638888889,0.3326417279455387,2014.0,7.0,11.5,25.0
2014-07-30 00:00:00+00:00,29036.930555555555,0.3329542253586173,2014.0,7.0,11.5,25.0
2014-07-31 00:00:00+00:00,28880.652777777777,0.3330765255116023,2014.0,7.0,11.5,25.0
2014-08-01 00:00:00+00:00,28889.868055555555,0.333180048846588,2014.0,8.0,11.5,25.0
2014-08-02 00:00:00+00:00,25353.23611111111,0.33372951073453067,2014.0,8.0,11.5,25.0
2014-08-03 00:00:00+00:00,23424.583333333332,0.3341389336185749,2014.0,8.0,11.5,25.0
2014-08-04 00:00:00+00:00,27885.340277777777,0.33428176658710895,2014.0,8.0,11.5,25.0
2014-08-05 00:00:00+00:00,28471.097222222223,0.33365873103374954,2014.0,8.0,11.5,25.0
2014-08-06 00:00:00+00:00,28863.86111111111,0.3331610863966211,2014.0,8.0,11.5,25.0
2014-08-07 00:00:00+00:00,29260.63888888889,0.333638406060986,2014.0,8.0,11.5,25.0
2014-08-08 00:00:00+00:00,29154.375,0.3328011479087886,2014.0,8.0,11.5,25.0
2014-08-09 00:00:00+00:00,26273.159722222223,0.33360199234181126,2014.0,8.0,11.5,25.0
2014-08-10 00:00:00+00:00,24213.472222222223,0.33363131637855825,2014.0,8.0,11.5,25.0
2014-08-11 00:00:00+00:00,28187.243055555555,0.3327134357859502,2014.0,8.0,11.5,25.0
2014-08-12 00:00:00+00:00,28505.493055555555,0.3336412972554142,2014.0,8.0,11.5,25.0
2014-08-13 00:00:00+00:00,28073.152777777777,0.3336287080037627,2014.0,8.0,11.5,25.0
2014-08-14 00:00:00+00:00,26981.20138888889,0.3329160337422945,2014.0,8.0,11.5,25.0
2014-08-15 00:00:00+00:00,23989.131944444445,0.3340986667143963,2014.0,8.0,11.5,25.0
2014-08-16 00:00:00+00:00,24129.541666666668,0.3329663489101867,2014.0,8.0,11.5,25.0
2014-08-17 00:00:00+00:00,22902.11111111111,0.3335664387724733,2014.0,8.0,11.5,25.0
2014-08-18 00:00:00+00:00,27450.347222222223,0.33365298574560925,2014.0,8.0,11.5,25.0
2014-08-19 00:00:00+00:00,27752.29861111111,0.3329402368146248,2014.0,8.0,11.5,25.0
2014-08-20 00:00:00+00:00,27653.868055555555,0.3333628473313618,2014.0,8.0,11.5,25.0
2014-08-21 00:00:00+00:00,27642.791666666668,0.333780350351724,2014.0,8.0,11.5,25.0
2014-08-22 00:00:00+00:00,27284.083333333332,0.333392286822637,2014.0,8.0,11.5,25.0
2014-08-23 00:00:00+00:00,24750.5625,0.33351766359375873,2014.0,8.0,11.5,25.0
2014-08-24 00:00:00+00:00,23320.222222222223,0.33308033030950157,2014.0,8.0,11.5,25.0
2014-08-25 00:00:00+00:00,28840.13888888889,0.33353002089385325,2014.0,8.0,11.5,25.0
2014-08-26 00:00:00+00:00,30341.402777777777,0.33371284574030685,2014.0,8.0,11.5,25.0
2014-08-27 00:00:00+00:00,30864.909722222223,0.33304047632063627,2014.0,8.0,11.5,25.0
2014-08-28 00:00:00+00:00,30839.645833333332,0.33359424624147055,2014.0,8.0,11.5,25.0
2014-08-29 00:00:00+00:00,30393.145833333332,0.3328251367180232,2014.0,8.0,11.5,25.0
2014-08-30 00:00:00+00:00,26848.8125,0.3336016647277612,2014.0,8.0,11.5,25.0
2014-08-31 00:00:00+00:00,24983.409722222223,0.3334141515695104,2014.0,8.0,11.5,25.0
2014-09-01 00:00:00+00:00,30776.26388888889,0.33264739362403384,2014.0,9.0,11.5,25.0
2014-09-02 00:00:00+00:00,31595.79861111111,0.33256458878583295,2014.0,9.0,11.5,25.0
2014-09-03 00:00:00+00:00,31568.590277777777,0.33269696013852196,2014.0,9.0,11.5,25.0
2014-09-04 00:00:00+00:00,31409.520833333332,0.3332645427236946,2014.0,9.0,11.5,25.0
2014-09-05 00:00:00+00:00,31004.819444444445,0.33274955836324954,2014.0,9.0,11.5,25.0
2014-09-06 00:00:00+00:00,27280.26388888889,0.33348818058970653,2014.0,9.0,11.5,25.0
2014-09-07 00:00:00+00:00,25036.708333333332,0.3332712477149628,2014.0,9.0,11.5,25.0
2014-09-08 00:00:00+00:00,29442.909722222223,0.3332701879460639,2014.0,9.0,11.5,25.0
2014-09-09 00:00:00+00:00,30565.88888888889,0.3327645663568402,2014.0,9.0,11.5,25.0
2014-09-10 00:00:00+00:00,30577.402777777777,0.33277413833354247,2014.0,9.0,11.5,25.0
2014-09-11 00:00:00+00:00,29292.416666666668,0.33296989998843823,2014.0,9.0,11.5,25.0
2014-09-12 00:00:00+00:00,29681.381944444445,0.3330052517047359,2014.0,9.0,11.5,25.0
2014-09-13 00:00:00+00:00,26702.118055555555,0.33373870540975603,2014.0,9.0,11.5,25.0
2014-09-14 00:00:00+00:00,24418.159722222223,0.33338496688624447,2014.0,9.0,11.5,25.0
2014-09-15 00:00:00+00:00,29219.854166666668,0.3326435928097388,2014.0,9.0,11.5,25.0
2014-09-16 00:00:00+00:00,29685.944444444445,0.33376508587051706,2014.0,9.0,11.5,25.0
2014-09-17 00:00:00+00:00,29751.729166666668,0.33346268454145844,2014.0,9.0,11.5,25.0
2014-09-18 00:00:00+00:00,29562.416666666668,0.33383390884315456,2014.0,9.0,11.5,25.0
2014-09-19 00:00:00+00:00,29198.993055555555,0.33300557498387695,2014.0,9.0,11.5,25.0
2014-09-20 00:00:00+00:00,25660.36111111111,0.3329476030413513,2014.0,9.0,11.5,25.0
2014-09-21 00:00:00+00:00,23388.770833333332,0.3337774706482366,2014.0,9.0,11.5,25.0
2014-09-22 00:00:00+00:00,27969.069444444445,0.3327135640047823,2014.0,9.0,11.5,25.0
2014-09-23 00:00:00+00:00,27980.75,0.33332010146959284,2014.0,9.0,11.5,25.0
2014-09-24 00:00:00+00:00,27593.520833333332,0.3339089661792008,2014.0,9.0,11.5,25.0
2014-09-25 00:00:00+00:00,27607.659722222223,0.3332637218752962,2014.0,9.0,11.5,25.0
2014-09-26 00:00:00+00:00,27387.965277777777,0.33328465098545984,2014.0,9.0,11.5,25.0
2014-09-27 00:00:00+00:00,24279.784722222223,0.3337446638937547,2014.0,9.0,11.5,25.0
