Valor,timestamp,Dia,Mês,Ano,Hora,Minuto,datetime
21.384,2016-01-03T00:00,3,Jan,2016,0,0,2016-01-03 00:00:00
82.84700000000001,2016-01-03T01:00,3,Jan,2016,1,0,2016-01-03 01:00:00
67.624,2016-01-03T02:00,3,Jan,2016,2,0,2016-01-03 02:00:00
53.902,2016-01-03T03:00,3,Jan,2016,3,0,2016-01-03 03:00:00
45.251999999999995,2016-01-03T04:00,3,Jan,2016,4,0,2016-01-03 04:00:00
34.364000000000004,2016-01-03T05:00,3,Jan,2016,5,0,2016-01-03 05:00:00
37.501,2016-01-03T06:00,3,Jan,2016,6,0,2016-01-03 06:00:00
19.044,2016-01-03T07:00,3,Jan,2016,7,0,2016-01-03 07:00:00
12.435,2016-01-03T08:00,3,Jan,2016,8,0,2016-01-03 08:00:00
10.754000000000001,2016-01-03T09:00,3,Jan,2016,9,0,2016-01-03 09:00:00
4.961,2016-01-03T10:00,3,Jan,2016,10,0,2016-01-03 10:00:00
1.751,2016-01-03T11:00,3,Jan,2016,11,0,2016-01-03 11:00:00
4.825,2016-01-03T12:00,3,Jan,2016,12,0,2016-01-03 12:00:00
6.396,2016-01-03T13:00,3,Jan,2016,13,0,2016-01-03 13:00:00
16.602,2016-01-03T14:00,3,Jan,2016,14,0,2016-01-03 14:00:00
22.570999999999998,2016-01-03T15:00,3,Jan,2016,15,0,2016-01-03 15:00:00
19.857,2016-01-03T16:00,3,Jan,2016,16,0,2016-01-03 16:00:00
25.458000000000002,2016-01-03T17:00,3,Jan,2016,17,0,2016-01-03 17:00:00
24.866,2016-01-03T18:00,3,Jan,2016,18,0,2016-01-03 18:00:00
16.843,2016-01-03T19:00,3,Jan,2016,19,0,2016-01-03 19:00:00
21.495,2016-01-03T20:00,3,Jan,2016,20,0,2016-01-03 20:00:00
7.806,2016-01-03T21:00,3,Jan,2016,21,0,2016-01-03 21:00:00
10.133,2016-01-03T22:00,3,Jan,2016,22,0,2016-01-03 22:00:00
8.729,2016-01-03T23:00,3,Jan,2016,23,0,2016-01-03 23:00:00
22.26,2016-01-04T00:00,4,Jan,2016,0,0,2016-01-04 00:00:00
53.253,2016-01-04T01:00,4,Jan,2016,1,0,2016-01-04 01:00:00
40.357,2016-01-04T02:00,4,Jan,2016,2,0,2016-01-04 02:00:00
28.53,2016-01-04T03:00,4,Jan,2016,3,0,2016-01-04 03:00:00
26.674,2016-01-04T04:00,4,Jan,2016,4,0,2016-01-04 04:00:00
14.044,2016-01-04T05:00,4,Jan,2016,5,0,2016-01-04 05:00:00
16.311,2016-01-04T06:00,4,Jan,2016,6,0,2016-01-04 06:00:00
8.795,2016-01-04T07:00,4,Jan,2016,7,0,2016-01-04 07:00:00
18.947,2016-01-04T08:00,4,Jan,2016,8,0,2016-01-04 08:00:00
13.366,2016-01-04T09:00,4,Jan,2016,9,0,2016-01-04 09:00:00
16.242,2016-01-04T10:00,4,Jan,2016,10,0,2016-01-04 10:00:00
17.046,2016-01-04T11:00,4,Jan,2016,11,0,2016-01-04 11:00:00
9.459,2016-01-04T12:00,4,Jan,2016,12,0,2016-01-04 12:00:00
27.47,2016-01-04T13:00,4,Jan,2016,13,0,2016-01-04 13:00:00
22.769000000000002,2016-01-04T14:00,4,Jan,2016,14,0,2016-01-04 14:00:00
11.418,2016-01-04T15:00,4,Jan,2016,15,0,2016-01-04 15:00:00
15.012,2016-01-04T16:00,4,Jan,2016,16,0,2016-01-04 16:00:00
29.415,2016-01-04T17:00,4,Jan,2016,17,0,2016-01-04 17:00:00
15.315,2016-01-04T18:00,4,Jan,2016,18,0,2016-01-04 18:00:00
7.252999999999999,2016-01-04T19:00,4,Jan,2016,19,0,2016-01-04 19:00:00
16.575,2016-01-04T20:00,4,Jan,2016,20,0,2016-01-04 20:00:00
12.087,2016-01-04T21:00,4,Jan,2016,21,0,2016-01-04 21:00:00
16.371,2016-01-04T22:00,4,Jan,2016,22,0,2016-01-04 22:00:00
16.227999999999998,2016-01-04T23:00,4,Jan,2016,23,0,2016-01-04 23:00:00
41.525,2016-01-05T00:00,5,Jan,2016,0,0,2016-01-05 00:00:00
124.00399999999999,2016-01-05T01:00,5,Jan,2016,1,0,2016-01-05 01:00:00
132.691,2016-01-05T02:00,5,Jan,2016,2,0,2016-01-05 02:00:00
96.805,2016-01-05T03:00,5,Jan,2016,3,0,2016-01-05 03:00:00
51.773,2016-01-05T04:00,5,Jan,2016,4,0,2016-01-05 04:00:00
26.357,2016-01-05T05:00,5,Jan,2016,5,0,2016-01-05 05:00:00
48.89,2016-01-05T06:00,5,Jan,2016,6,0,2016-01-05 06:00:00
13.307,2016-01-05T07:00,5,Jan,2016,7,0,2016-01-05 07:00:00
12.890999999999998,2016-01-05T08:00,5,Jan,2016,8,0,2016-01-05 08:00:00
14.549000000000001,2016-01-05T09:00,5,Jan,2016,9,0,2016-01-05 09:00:00
23.58,2016-01-05T10:00,5,Jan,2016,10,0,2016-01-05 10:00:00
21.410999999999998,2016-01-05T11:00,5,Jan,2016,11,0,2016-01-05 11:00:00
11.306,2016-01-05T12:00,5,Jan,2016,12,0,2016-01-05 12:00:00
8.464,2016-01-05T13:00,5,Jan,2016,13,0,2016-01-05 13:00:00
19.727,2016-01-05T14:00,5,Jan,2016,14,0,2016-01-05 14:00:00
34.725,2016-01-05T15:00,5,Jan,2016,15,0,2016-01-05 15:00:00
19.074,2016-01-05T16:00,5,Jan,2016,16,0,2016-01-05 16:00:00
23.006999999999998,2016-01-05T17:00,5,Jan,2016,17,0,2016-01-05 17:00:00
14.885,2016-01-05T18:00,5,Jan,2016,18,0,2016-01-05 18:00:00
5.289,2016-01-05T19:00,5,Jan,2016,19,0,2016-01-05 19:00:00
686.0,2016-01-05T20:00,5,Jan,2016,20,0,2016-01-05 20:00:00
32.397,2016-01-05T21:00,5,Jan,2016,21,0,2016-01-05 21:00:00
22.484,2016-01-05T22:00,5,Jan,2016,22,0,2016-01-05 22:00:00
23.093000000000004,2016-01-05T23:00,5,Jan,2016,23,0,2016-01-05 23:00:00
17.135,2016-01-06T00:00,6,Jan,2016,0,0,2016-01-06 00:00:00
104.79700000000001,2016-01-06T01:00,6,Jan,2016,1,0,2016-01-06 01:00:00
117.79700000000001,2016-01-06T02:00,6,Jan,2016,2,0,2016-01-06 02:00:00
106.12,2016-01-06T03:00,6,Jan,2016,3,0,2016-01-06 03:00:00
68.127,2016-01-06T04:00,6,Jan,2016,4,0,2016-01-06 04:00:00
35.993,2016-01-06T05:00,6,Jan,2016,5,0,2016-01-06 05:00:00
11.231,2016-01-06T06:00,6,Jan,2016,6,0,2016-01-06 06:00:00
5.9,2016-01-06T07:00,6,Jan,2016,7,0,2016-01-06 07:00:00
2.463,2016-01-06T08:00,6,Jan,2016,8,0,2016-01-06 08:00:00
101.0,2016-01-06T09:00,6,Jan,2016,9,0,2016-01-06 09:00:00
773.0,2016-01-06T10:00,6,Jan,2016,10,0,2016-01-06 10:00:00
1.669,2016-01-06T11:00,6,Jan,2016,11,0,2016-01-06 11:00:00
16.199,2016-01-06T12:00,6,Jan,2016,12,0,2016-01-06 12:00:00
8.792,2016-01-06T13:00,6,Jan,2016,13,0,2016-01-06 13:00:00
12.132,2016-01-06T14:00,6,Jan,2016,14,0,2016-01-06 14:00:00
18.926,2016-01-06T15:00,6,Jan,2016,15,0,2016-01-06 15:00:00
5.455,2016-01-06T16:00,6,Jan,2016,16,0,2016-01-06 16:00:00
13.357999999999999,2016-01-06T17:00,6,Jan,2016,17,0,2016-01-06 17:00:00
10.211,2016-01-06T18:00,6,Jan,2016,18,0,2016-01-06 18:00:00
21.298000000000002,2016-01-06T19:00,6,Jan,2016,19,0,2016-01-06 19:00:00
7.403,2016-01-06T20:00,6,Jan,2016,20,0,2016-01-06 20:00:00
9.882,2016-01-06T21:00,6,Jan,2016,21,0,2016-01-06 21:00:00
12.352,2016-01-06T22:00,6,Jan,2016,22,0,2016-01-06 22:00:00
8.877,2016-01-06T23:00,6,Jan,2016,23,0,2016-01-06 23:00:00
9.511000000000001,2016-01-07T00:00,7,Jan,2016,0,0,2016-01-07 00:00:00
37.3,2016-01-07T01:00,7,Jan,2016,1,0,2016-01-07 01:00:00
26.607,2016-01-07T02:00,7,Jan,2016,2,0,2016-01-07 02:00:00
40.641,2016-01-07T03:00,7,Jan,2016,3,0,2016-01-07 03:00:00
23.845,2016-01-07T04:00,7,Jan,2016,4,0,2016-01-07 04:00:00
15.606,2016-01-07T05:00,7,Jan,2016,5,0,2016-01-07 05:00:00
6.921,2016-01-07T06:00,7,Jan,2016,6,0,2016-01-07 06:00:00
10.802999999999999,2016-01-07T07:00,7,Jan,2016,7,0,2016-01-07 07:00:00
7.792999999999999,2016-01-07T08:00,7,Jan,2016,8,0,2016-01-07 08:00:00
24.359,2016-01-07T09:00,7,Jan,2016,9,0,2016-01-07 09:00:00
38.1,2016-01-07T10:00,7,Jan,2016,10,0,2016-01-07 10:00:00
12.937999999999999,2016-01-07T11:00,7,Jan,2016,11,0,2016-01-07 11:00:00
24.155,2016-01-07T12:00,7,Jan,2016,12,0,2016-01-07 12:00:00
44.662,2016-01-07T13:00,7,Jan,2016,13,0,2016-01-07 13:00:00
16.885,2016-01-07T14:00,7,Jan,2016,14,0,2016-01-07 14:00:00
12.415,2016-01-07T15:00,7,Jan,2016,15,0,2016-01-07 15:00:00
18.06,2016-01-07T16:00,7,Jan,2016,16,0,2016-01-07 16:00:00
12.909,2016-01-07T17:00,7,Jan,2016,17,0,2016-01-07 17:00:00
12.267000000000001,2016-01-07T18:00,7,Jan,2016,18,0,2016-01-07 18:00:00
4.569,2016-01-07T19:00,7,Jan,2016,19,0,2016-01-07 19:00:00
10.341,2016-01-07T20:00,7,Jan,2016,20,0,2016-01-07 20:00:00
28.24,2016-01-07T21:00,7,Jan,2016,21,0,2016-01-07 21:00:00
18.108,2016-01-07T22:00,7,Jan,2016,22,0,2016-01-07 22:00:00
12.293,2016-01-07T23:00,7,Jan,2016,23,0,2016-01-07 23:00:00
15.487,2016-01-08T00:00,8,Jan,2016,0,0,2016-01-08 00:00:00
105.56200000000001,2016-01-08T01:00,8,Jan,2016,1,0,2016-01-08 01:00:00
114.242,2016-01-08T02:00,8,Jan,2016,2,0,2016-01-08 02:00:00
76.28399999999999,2016-01-08T03:00,8,Jan,2016,3,0,2016-01-08 03:00:00
58.042,2016-01-08T04:00,8,Jan,2016,4,0,2016-01-08 04:00:00
26.078000000000003,2016-01-08T05:00,8,Jan,2016,5,0,2016-01-08 05:00:00
7.994,2016-01-08T06:00,8,Jan,2016,6,0,2016-01-08 06:00:00
7.638,2016-01-08T07:00,8,Jan,2016,7,0,2016-01-08 07:00:00
12.932,2016-01-08T08:00,8,Jan,2016,8,0,2016-01-08 08:00:00
32.91,2016-01-08T09:00,8,Jan,2016,9,0,2016-01-08 09:00:00
11.885,2016-01-08T10:00,8,Jan,2016,10,0,2016-01-08 10:00:00
15.232999999999999,2016-01-08T11:00,8,Jan,2016,11,0,2016-01-08 11:00:00
12.769,2016-01-08T12:00,8,Jan,2016,12,0,2016-01-08 12:00:00
13.373,2016-01-08T13:00,8,Jan,2016,13,0,2016-01-08 13:00:00
19.541,2016-01-08T14:00,8,Jan,2016,14,0,2016-01-08 14:00:00
35.334,2016-01-08T15:00,8,Jan,2016,15,0,2016-01-08 15:00:00
50.285,2016-01-08T16:00,8,Jan,2016,16,0,2016-01-08 16:00:00
26.37,2016-01-08T17:00,8,Jan,2016,17,0,2016-01-08 17:00:00
10.950999999999999,2016-01-08T18:00,8,Jan,2016,18,0,2016-01-08 18:00:00
6.97,2016-01-08T19:00,8,Jan,2016,19,0,2016-01-08 19:00:00
9.985,2016-01-08T20:00,8,Jan,2016,20,0,2016-01-08 20:00:00
9.539,2016-01-08T21:00,8,Jan,2016,21,0,2016-01-08 21:00:00
9.808,2016-01-08T22:00,8,Jan,2016,22,0,2016-01-08 22:00:00
13.517999999999999,2016-01-08T23:00,8,Jan,2016,23,0,2016-01-08 23:00:00
16.430999999999997,2016-01-09T00:00,9,Jan,2016,0,0,2016-01-09 00:00:00
97.38,2016-01-09T01:00,9,Jan,2016,1,0,2016-01-09 01:00:00
108.11200000000001,2016-01-09T02:00,9,Jan,2016,2,0,2016-01-09 02:00:00
86.005,2016-01-09T03:00,9,Jan,2016,3,0,2016-01-09 03:00:00
67.056,2016-01-09T04:00,9,Jan,2016,4,0,2016-01-09 04:00:00
42.41,2016-01-09T05:00,9,Jan,2016,5,0,2016-01-09 05:00:00
24.234,2016-01-09T06:00,9,Jan,2016,6,0,2016-01-09 06:00:00
13.776,2016-01-09T07:00,9,Jan,2016,7,0,2016-01-09 07:00:00
5.949,2016-01-09T08:00,9,Jan,2016,8,0,2016-01-09 08:00:00
2.175,2016-01-09T09:00,9,Jan,2016,9,0,2016-01-09 09:00:00
521.0,2016-01-09T10:00,9,Jan,2016,10,0,2016-01-09 10:00:00
7.0,2016-01-09T11:00,9,Jan,2016,11,0,2016-01-09 11:00:00
8.151,2016-01-09T12:00,9,Jan,2016,12,0,2016-01-09 12:00:00
21.67,2016-01-09T13:00,9,Jan,2016,13,0,2016-01-09 13:00:00
29.545,2016-01-09T14:00,9,Jan,2016,14,0,2016-01-09 14:00:00
25.256999999999998,2016-01-09T15:00,9,Jan,2016,15,0,2016-01-09 15:00:00
14.654000000000002,2016-01-09T16:00,9,Jan,2016,16,0,2016-01-09 16:00:00
10.365,2016-01-09T17:00,9,Jan,2016,17,0,2016-01-09 17:00:00
8.781,2016-01-09T18:00,9,Jan,2016,18,0,2016-01-09 18:00:00
10.166,2016-01-09T19:00,9,Jan,2016,19,0,2016-01-09 19:00:00
10.619000000000002,2016-01-09T20:00,9,Jan,2016,20,0,2016-01-09 20:00:00
7.196000000000001,2016-01-09T21:00,9,Jan,2016,21,0,2016-01-09 21:00:00
11.366,2016-01-09T22:00,9,Jan,2016,22,0,2016-01-09 22:00:00
9.297,2016-01-09T23:00,9,Jan,2016,23,0,2016-01-09 23:00:00
14.945,2016-01-10T00:00,10,Jan,2016,0,0,2016-01-10 00:00:00
58.806999999999995,2016-01-10T01:00,10,Jan,2016,1,0,2016-01-10 01:00:00
51.11600000000001,2016-01-10T02:00,10,Jan,2016,2,0,2016-01-10 02:00:00
41.214,2016-01-10T03:00,10,Jan,2016,3,0,2016-01-10 03:00:00
31.364,2016-01-10T04:00,10,Jan,2016,4,0,2016-01-10 04:00:00
21.19,2016-01-10T05:00,10,Jan,2016,5,0,2016-01-10 05:00:00
10.5,2016-01-10T06:00,10,Jan,2016,6,0,2016-01-10 06:00:00
7.76,2016-01-10T07:00,10,Jan,2016,7,0,2016-01-10 07:00:00
12.047,2016-01-10T08:00,10,Jan,2016,8,0,2016-01-10 08:00:00
4.436,2016-01-10T09:00,10,Jan,2016,9,0,2016-01-10 09:00:00
0.58,2016-01-10T10:00,10,Jan,2016,10,0,2016-01-10 10:00:00
7.0,2016-01-10T11:00,10,Jan,2016,11,0,2016-01-10 11:00:00
8.0,2016-01-10T12:00,10,Jan,2016,12,0,2016-01-10 12:00:00
7.0,2016-01-10T13:00,10,Jan,2016,13,0,2016-01-10 13:00:00
6.402,2016-01-10T14:00,10,Jan,2016,14,0,2016-01-10 14:00:00
10.569,2016-01-10T15:00,10,Jan,2016,15,0,2016-01-10 15:00:00
3.8160000000000003,2016-01-10T16:00,10,Jan,2016,16,0,2016-01-10 16:00:00
4.688,2016-01-10T17:00,10,Jan,2016,17,0,2016-01-10 17:00:00
21.875999999999998,2016-01-10T18:00,10,Jan,2016,18,0,2016-01-10 18:00:00
19.585,2016-01-10T19:00,10,Jan,2016,19,0,2016-01-10 19:00:00
1.306,2016-01-10T20:00,10,Jan,2016,20,0,2016-01-10 20:00:00
6.69,2016-01-10T21:00,10,Jan,2016,21,0,2016-01-10 21:00:00
6.6770000000000005,2016-01-10T22:00,10,Jan,2016,22,0,2016-01-10 22:00:00
4.997,2016-01-10T23:00,10,Jan,2016,23,0,2016-01-10 23:00:00
1.32,2016-01-11T00:00,11,Jan,2016,0,0,2016-01-11 00:00:00
43.201,2016-01-11T01:00,11,Jan,2016,1,0,2016-01-11 01:00:00
44.757,2016-01-11T02:00,11,Jan,2016,2,0,2016-01-11 02:00:00
45.861999999999995,2016-01-11T03:00,11,Jan,2016,3,0,2016-01-11 03:00:00
24.904,2016-01-11T04:00,11,Jan,2016,4,0,2016-01-11 04:00:00
31.248,2016-01-11T05:00,11,Jan,2016,5,0,2016-01-11 05:00:00
14.129000000000001,2016-01-11T06:00,11,Jan,2016,6,0,2016-01-11 06:00:00
10.974,2016-01-11T07:00,11,Jan,2016,7,0,2016-01-11 07:00:00
21.854,2016-01-11T08:00,11,Jan,2016,8,0,2016-01-11 08:00:00
21.791,2016-01-11T09:00,11,Jan,2016,9,0,2016-01-11 09:00:00
10.728,2016-01-11T10:00,11,Jan,2016,10,0,2016-01-11 10:00:00
5.635,2016-01-11T11:00,11,Jan,2016,11,0,2016-01-11 11:00:00
25.051,2016-01-11T12:00,11,Jan,2016,12,0,2016-01-11 12:00:00
59.766000000000005,2016-01-11T13:00,11,Jan,2016,13,0,2016-01-11 13:00:00
26.741999999999997,2016-01-11T14:00,11,Jan,2016,14,0,2016-01-11 14:00:00
35.056,2016-01-11T15:00,11,Jan,2016,15,0,2016-01-11 15:00:00
23.264,2016-01-11T16:00,11,Jan,2016,16,0,2016-01-11 16:00:00
14.685,2016-01-11T17:00,11,Jan,2016,17,0,2016-01-11 17:00:00
17.098,2016-01-11T18:00,11,Jan,2016,18,0,2016-01-11 18:00:00
18.939,2016-01-11T19:00,11,Jan,2016,19,0,2016-01-11 19:00:00
27.546999999999997,2016-01-11T20:00,11,Jan,2016,20,0,2016-01-11 20:00:00
26.86,2016-01-11T21:00,11,Jan,2016,21,0,2016-01-11 21:00:00
13.581,2016-01-11T22:00,11,Jan,2016,22,0,2016-01-11 22:00:00
13.123,2016-01-11T23:00,11,Jan,2016,23,0,2016-01-11 23:00:00
29.616999999999997,2016-01-12T00:00,12,Jan,2016,0,0,2016-01-12 00:00:00
130.591,2016-01-12T01:00,12,Jan,2016,1,0,2016-01-12 01:00:00
122.848,2016-01-12T02:00,12,Jan,2016,2,0,2016-01-12 02:00:00
86.618,2016-01-12T03:00,12,Jan,2016,3,0,2016-01-12 03:00:00
68.671,2016-01-12T04:00,12,Jan,2016,4,0,2016-01-12 04:00:00
52.143,2016-01-12T05:00,12,Jan,2016,5,0,2016-01-12 05:00:00
27.723000000000003,2016-01-12T06:00,12,Jan,2016,6,0,2016-01-12 06:00:00
18.457,2016-01-12T07:00,12,Jan,2016,7,0,2016-01-12 07:00:00
16.592,2016-01-12T08:00,12,Jan,2016,8,0,2016-01-12 08:00:00
21.656999999999996,2016-01-12T09:00,12,Jan,2016,9,0,2016-01-12 09:00:00
28.423000000000002,2016-01-12T10:00,12,Jan,2016,10,0,2016-01-12 10:00:00
16.97,2016-01-12T11:00,12,Jan,2016,11,0,2016-01-12 11:00:00
18.195999999999998,2016-01-12T12:00,12,Jan,2016,12,0,2016-01-12 12:00:00
30.293000000000003,2016-01-12T13:00,12,Jan,2016,13,0,2016-01-12 13:00:00
19.105999999999998,2016-01-12T14:00,12,Jan,2016,14,0,2016-01-12 14:00:00
16.929000000000002,2016-01-12T15:00,12,Jan,2016,15,0,2016-01-12 15:00:00
14.527000000000001,2016-01-12T16:00,12,Jan,2016,16,0,2016-01-12 16:00:00
16.04,2016-01-12T17:00,12,Jan,2016,17,0,2016-01-12 17:00:00
14.957,2016-01-12T18:00,12,Jan,2016,18,0,2016-01-12 18:00:00
6.996,2016-01-12T19:00,12,Jan,2016,19,0,2016-01-12 19:00:00
5.107,2016-01-12T20:00,12,Jan,2016,20,0,2016-01-12 20:00:00
13.659,2016-01-12T21:00,12,Jan,2016,21,0,2016-01-12 21:00:00
20.92,2016-01-12T22:00,12,Jan,2016,22,0,2016-01-12 22:00:00
19.391,2016-01-12T23:00,12,Jan,2016,23,0,2016-01-12 23:00:00
18.288,2016-01-13T00:00,13,Jan,2016,0,0,2016-01-13 00:00:00
135.459,2016-01-13T01:00,13,Jan,2016,1,0,2016-01-13 01:00:00
132.821,2016-01-13T02:00,13,Jan,2016,2,0,2016-01-13 02:00:00
101.63,2016-01-13T03:00,13,Jan,2016,3,0,2016-01-13 03:00:00
61.052,2016-01-13T04:00,13,Jan,2016,4,0,2016-01-13 04:00:00
41.3,2016-01-13T05:00,13,Jan,2016,5,0,2016-01-13 05:00:00
23.613000000000003,2016-01-13T06:00,13,Jan,2016,6,0,2016-01-13 06:00:00
17.75,2016-01-13T07:00,13,Jan,2016,7,0,2016-01-13 07:00:00
18.087,2016-01-13T08:00,13,Jan,2016,8,0,2016-01-13 08:00:00
32.053000000000004,2016-01-13T09:00,13,Jan,2016,9,0,2016-01-13 09:00:00
16.469,2016-01-13T10:00,13,Jan,2016,10,0,2016-01-13 10:00:00
19.596,2016-01-13T11:00,13,Jan,2016,11,0,2016-01-13 11:00:00
17.917,2016-01-13T12:00,13,Jan,2016,12,0,2016-01-13 12:00:00
60.551,2016-01-13T13:00,13,Jan,2016,13,0,2016-01-13 13:00:00
68.08800000000001,2016-01-13T14:00,13,Jan,2016,14,0,2016-01-13 14:00:00
31.864,2016-01-13T15:00,13,Jan,2016,15,0,2016-01-13 15:00:00
29.558000000000003,2016-01-13T16:00,13,Jan,2016,16,0,2016-01-13 16:00:00
21.674,2016-01-13T17:00,13,Jan,2016,17,0,2016-01-13 17:00:00
10.214,2016-01-13T18:00,13,Jan,2016,18,0,2016-01-13 18:00:00
19.602,2016-01-13T19:00,13,Jan,2016,19,0,2016-01-13 19:00:00
7.341,2016-01-13T20:00,13,Jan,2016,20,0,2016-01-13 20:00:00
14.392999999999999,2016-01-13T21:00,13,Jan,2016,21,0,2016-01-13 21:00:00
19.924,2016-01-13T22:00,13,Jan,2016,22,0,2016-01-13 22:00:00
15.591,2016-01-13T23:00,13,Jan,2016,23,0,2016-01-13 23:00:00
23.068,2016-01-14T00:00,14,Jan,2016,0,0,2016-01-14 00:00:00
127.156,2016-01-14T01:00,14,Jan,2016,1,0,2016-01-14 01:00:00
113.181,2016-01-14T02:00,14,Jan,2016,2,0,2016-01-14 02:00:00
76.07,2016-01-14T03:00,14,Jan,2016,3,0,2016-01-14 03:00:00
51.281000000000006,2016-01-14T04:00,14,Jan,2016,4,0,2016-01-14 04:00:00
30.228,2016-01-14T05:00,14,Jan,2016,5,0,2016-01-14 05:00:00
14.296,2016-01-14T06:00,14,Jan,2016,6,0,2016-01-14 06:00:00
9.045,2016-01-14T07:00,14,Jan,2016,7,0,2016-01-14 07:00:00
9.556000000000001,2016-01-14T08:00,14,Jan,2016,8,0,2016-01-14 08:00:00
11.556,2016-01-14T09:00,14,Jan,2016,9,0,2016-01-14 09:00:00
28.226999999999997,2016-01-14T10:00,14,Jan,2016,10,0,2016-01-14 10:00:00
43.18600000000001,2016-01-14T11:00,14,Jan,2016,11,0,2016-01-14 11:00:00
36.19,2016-01-14T12:00,14,Jan,2016,12,0,2016-01-14 12:00:00
24.636,2016-01-14T13:00,14,Jan,2016,13,0,2016-01-14 13:00:00
32.31,2016-01-14T14:00,14,Jan,2016,14,0,2016-01-14 14:00:00
29.558000000000003,2016-01-14T15:00,14,Jan,2016,15,0,2016-01-14 15:00:00
73.619,2016-01-14T16:00,14,Jan,2016,16,0,2016-01-14 16:00:00
68.042,2016-01-14T17:00,14,Jan,2016,17,0,2016-01-14 17:00:00
22.189,2016-01-14T18:00,14,Jan,2016,18,0,2016-01-14 18:00:00
29.365,2016-01-14T19:00,14,Jan,2016,19,0,2016-01-14 19:00:00
28.889,2016-01-14T20:00,14,Jan,2016,20,0,2016-01-14 20:00:00
22.732,2016-01-14T21:00,14,Jan,2016,21,0,2016-01-14 21:00:00
21.587,2016-01-14T22:00,14,Jan,2016,22,0,2016-01-14 22:00:00
12.88,2016-01-14T23:00,14,Jan,2016,23,0,2016-01-14 23:00:00
15.804,2016-01-15T00:00,15,Jan,2016,0,0,2016-01-15 00:00:00
111.286,2016-01-15T01:00,15,Jan,2016,1,0,2016-01-15 01:00:00
117.679,2016-01-15T02:00,15,Jan,2016,2,0,2016-01-15 02:00:00
84.67200000000001,2016-01-15T03:00,15,Jan,2016,3,0,2016-01-15 03:00:00
67.57300000000001,2016-01-15T04:00,15,Jan,2016,4,0,2016-01-15 04:00:00
46.501999999999995,2016-01-15T05:00,15,Jan,2016,5,0,2016-01-15 05:00:00
26.385,2016-01-15T06:00,15,Jan,2016,6,0,2016-01-15 06:00:00
15.885,2016-01-15T07:00,15,Jan,2016,7,0,2016-01-15 07:00:00
13.845,2016-01-15T08:00,15,Jan,2016,8,0,2016-01-15 08:00:00
19.397000000000002,2016-01-15T09:00,15,Jan,2016,9,0,2016-01-15 09:00:00
17.173,2016-01-15T10:00,15,Jan,2016,10,0,2016-01-15 10:00:00
9.274,2016-01-15T11:00,15,Jan,2016,11,0,2016-01-15 11:00:00
8.426,2016-01-15T12:00,15,Jan,2016,12,0,2016-01-15 12:00:00
27.561,2016-01-15T13:00,15,Jan,2016,13,0,2016-01-15 13:00:00
45.093999999999994,2016-01-15T14:00,15,Jan,2016,14,0,2016-01-15 14:00:00
53.886,2016-01-15T15:00,15,Jan,2016,15,0,2016-01-15 15:00:00
34.215,2016-01-15T16:00,15,Jan,2016,16,0,2016-01-15 16:00:00
21.016,2016-01-15T17:00,15,Jan,2016,17,0,2016-01-15 17:00:00
14.454,2016-01-15T18:00,15,Jan,2016,18,0,2016-01-15 18:00:00
10.833,2016-01-15T19:00,15,Jan,2016,19,0,2016-01-15 19:00:00
28.221,2016-01-15T20:00,15,Jan,2016,20,0,2016-01-15 20:00:00
20.427,2016-01-15T21:00,15,Jan,2016,21,0,2016-01-15 21:00:00
14.515,2016-01-15T22:00,15,Jan,2016,22,0,2016-01-15 22:00:00
9.669,2016-01-15T23:00,15,Jan,2016,23,0,2016-01-15 23:00:00
16.044,2016-01-16T00:00,16,Jan,2016,0,0,2016-01-16 00:00:00
114.069,2016-01-16T01:00,16,Jan,2016,1,0,2016-01-16 01:00:00
123.26299999999999,2016-01-16T02:00,16,Jan,2016,2,0,2016-01-16 02:00:00
78.487,2016-01-16T03:00,16,Jan,2016,3,0,2016-01-16 03:00:00
46.223,2016-01-16T04:00,16,Jan,2016,4,0,2016-01-16 04:00:00
32.367,2016-01-16T05:00,16,Jan,2016,5,0,2016-01-16 05:00:00
25.6,2016-01-16T06:00,16,Jan,2016,6,0,2016-01-16 06:00:00
18.837,2016-01-16T07:00,16,Jan,2016,7,0,2016-01-16 07:00:00
7.066,2016-01-16T08:00,16,Jan,2016,8,0,2016-01-16 08:00:00
6.117000000000001,2016-01-16T09:00,16,Jan,2016,9,0,2016-01-16 09:00:00
3.983,2016-01-16T10:00,16,Jan,2016,10,0,2016-01-16 10:00:00
9.639,2016-01-16T11:00,16,Jan,2016,11,0,2016-01-16 11:00:00
9.0,2016-01-16T12:00,16,Jan,2016,12,0,2016-01-16 12:00:00
3.7710000000000004,2016-01-16T13:00,16,Jan,2016,13,0,2016-01-16 13:00:00
9.491,2016-01-16T14:00,16,Jan,2016,14,0,2016-01-16 14:00:00
18.908,2016-01-16T15:00,16,Jan,2016,15,0,2016-01-16 15:00:00
40.966,2016-01-16T16:00,16,Jan,2016,16,0,2016-01-16 16:00:00
25.679000000000002,2016-01-16T17:00,16,Jan,2016,17,0,2016-01-16 17:00:00
13.11,2016-01-16T18:00,16,Jan,2016,18,0,2016-01-16 18:00:00
17.831,2016-01-16T19:00,16,Jan,2016,19,0,2016-01-16 19:00:00
10.236,2016-01-16T20:00,16,Jan,2016,20,0,2016-01-16 20:00:00
